// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "new_krait2.obj"
// 
// model size: 94.408 x 21.793 x 82.815
// 
// textures used: ['oolite_krait_diffuse.png']
// 
NVERTS 1023
NFACES 1509

VERTEX
47.20380, -0.92613, -15.02620
47.20380, -0.92613, -17.04820
46.86360, -0.71326, -12.86950
46.86360, -0.71326, -13.96240
46.63980, -1.39755, 7.35981
46.63980, -1.39755, 6.92145
46.59430, -2.22561, -15.02620
46.59430, -2.22561, -17.04820
46.56590, -1.57389, 7.35981
46.56590, -1.57389, 6.92145
46.42150, -1.14679, 7.35981
46.42150, -1.14679, 6.92145
46.37310, -0.68383, -7.80079
46.37310, -0.68383, -8.30621
46.28500, -1.20233, 12.98760
46.28500, -1.20233, 5.98780
46.26240, -0.55865, -9.72850
46.26240, -0.55865, -18.27420
46.25410, -2.01276, -12.86950
46.25410, -2.01276, -13.96240
46.22910, -1.63169, 7.35981
46.22910, -1.63169, 6.92145
46.22870, 0.57297, -12.86950
46.22870, 0.57297, -13.96240
46.22870, 0.57297, -15.02620
46.22870, 0.57297, -17.04820
46.18150, -1.50301, 12.98760
46.18150, -1.50301, 5.98780
46.08140, -0.62571, 7.53247
46.08140, -0.62571, 6.72699
45.98440, -1.09879, 12.98760
45.98440, -1.09879, 5.98780
45.94170, -0.96301, 7.35981
45.94170, -0.96301, 6.92145
45.88080, -1.39950, 12.98760
45.88080, -1.39950, 5.98780
45.86410, -0.47991, -0.45444
45.86410, -0.47991, -2.11905
45.81060, -1.04548, -0.45444
45.81060, -1.04548, -2.11905
45.77860, -1.58994, -9.72850
45.77860, -1.58994, -18.27420
45.75850, 0.46220, -9.72850
45.75850, 0.46220, -18.27420
45.74940, -1.44790, 7.35981
45.74940, -1.44790, 6.92145
45.65470, -1.97983, -7.80079
45.65470, -1.97983, -8.30621
45.64510, -1.76242, 7.53247
45.64510, -1.76242, 6.72699
45.50950, -0.07199, -0.45444
45.50950, -0.07199, -2.11905
45.48110, -0.45398, 9.53110
45.48110, -0.45398, -15.34780
45.42930, -1.21778, -0.45444
45.42930, -1.21778, -2.11905
45.42760, -1.21860, 9.53110
45.42760, -1.21860, -15.34780
45.41380, -0.30346, -18.24660
45.40470, -0.30426, -18.99570
45.36260, 0.39988, -7.80079
45.36260, 0.39988, -8.30621
45.21860, -0.48993, -19.11040
45.13520, 0.14054, 7.53247
45.13520, 0.14054, 6.72699
45.08150, -1.16402, -18.79310
45.08150, -0.32812, -18.79310
45.08150, -1.16402, -15.69270
45.08150, -0.32812, -15.69270
45.07390, -0.43981, -20.12380
45.06550, -0.02955, -0.45444
45.06550, -0.02955, -2.11905
45.04790, -1.08834, -18.25420
45.03870, -1.08914, -19.00330
45.01730, -0.92161, -19.11450
44.92060, -0.04264, 7.35981
44.92060, -0.04264, 6.92145
44.90870, -0.86835, -19.99760
44.87950, 0.51045, -12.86950
44.87950, 0.51045, -13.96240
44.87950, 0.51045, -15.02620
44.87950, 0.51045, -17.04820
44.85810, -2.34606, -12.86950
44.85810, -2.34606, -13.96240
44.85810, -2.34606, -15.02620
44.85810, -2.34606, -17.04820
44.79810, -2.24958, -16.46090
44.74420, -0.53144, -19.11870
44.71830, -0.39975, -0.45444
