// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "interceptor.obj"
// 
// model size: 50.000 x 18.136 x 58.557
// 
// textures used: ['oolite_viper_interceptor_diffuse.png']
// 
NVERTS 232
NFACES 339

VERTEX
25.00000, -0.24153, -24.57450
25.00000, 0.36505, -24.57450
23.02050, -0.24153, -23.37520
23.02050, -0.24153, -24.57450
23.02050, 0.36505, -23.37520
23.02050, 0.36505, -24.57450
16.76600, -0.24153, -5.77618
16.76600, 0.36505, -5.77618
16.67160, -1.88221, -23.37520
16.67160, 1.81437, -23.37520
14.40170, 6.53120, -24.57450
13.79940, 5.25014, -23.37520
13.62420, -5.23980, -23.37520
13.37050, 6.53120, -23.37520
13.37050, 6.53120, -24.57450
13.10270, 7.28695, -24.57450
12.50000, -8.32387, -24.57450
12.18780, -7.17447, -23.37520
12.18780, -7.17447, -24.57450
12.18780, 7.58946, -24.57450
9.50403, -5.23980, -23.37520
9.32878, 5.25014, -23.37520
6.27127, -1.88221, -23.37520
6.27127, 1.81437, -23.37520
5.11913, -1.88221, -23.37520
5.11913, 1.81437, -23.37520
2.43019, 7.58946, -14.05800
2.43019, 7.58946, -15.21990
2.43019, 7.58946, -16.96270
2.43019, 7.58946, -24.57110
2.24702, 5.25014, -23.37520
2.07177, -5.23980, -23.37520
1.99337, 7.58946, -15.21990
1.99337, 7.58946, -16.96270
1.91730, -8.79061, -24.57450
1.91730, -8.32387, -24.57450
1.84955, -8.79061, -5.77618
1.84955, -8.32387, -5.77618
1.84955, -7.93248, -4.33645
1.75948, 7.58946, -14.05800
1.75665, 7.58946, -6.69062
1.75630, 7.28695, -5.77618
1.74618, 8.54463, -4.72005
1.74618, 8.54463, -14.05800
1.71848, 7.01425, -4.33645
1.64846, 6.24016, -0.31986
1.54642, -3.70121, 14.84460
1.54098, 9.34572, -14.05800
1.54098, 9.34572, -15.21990
1.54098, 9.34572, -16.96270
1.54098, 9.34572, -24.57110
1.48556, 4.65897, 7.88464
1.40812, 7.14074, 0.19762
1.38029, 9.03076, -14.05800
1.38029, 9.03076, -15.21990
1.38029, 9.03076, -16.96270
1.38029, 9.03656, -4.85168
1.29155, 5.01112, 7.70053
1.27208, 4.57713, 8.11175
1.25653, 6.89944, 0.05830
1.25653, 8.54463, -4.72005
1.25653, 8.55321, -2.86370
1.22363, -7.43401, -4.33645
1.18917, 4.72762, 8.03307
1.05703, 8.76513, -2.70602
1.05556, 8.75865, -4.77670
1.05501, 7.25670, 0.26456
1.04782, 8.75826, -4.77659
1.04526, 7.08902, 0.16775
1.02962, -3.67901, 13.01150
0.94791, 5.19175, 7.60428
0.91121, 4.87360, 7.95494
0.77944, 5.24011, -24.56390
0.77944, 5.24011, -25.89490
0.77944, 7.96176, -25.89490
0.77944, 9.32258, -24.56390
0.72048, -0.15856, 32.66250
0.72048, -0.15856, 32.31420
0.69079, -2.17825, 29.37620
0.69079, -2.17825, 26.75070
0.69079, -2.17825, 24.58630
0.69079, -2.17825, 21.46220
0.69079, -1.38526, 24.58630
0.69079, -0.88223, 26.75070
0.69079, -0.36754, 29.37620
0.65387, -0.24153, 30.16500
0.65387, 0.36505, 30.16500
0.46071, -2.08294, 26.75070
0.46071, -2.08294, 24.58630
0.44176, -1.38526, 24.58630
0.44176, -0.88223, 26.75070
0.36049, -2.17278, 32.66250
0.36049, -2.17278, 32.31420
0.36049, -0.78209, 32.66250
0.36049, -0.78209, 32.31420
0.36049, 0.46496, 32.66250
0.36049, 0.46496, 32.31420
0.32437, -2.54467, 29.37620
0.32437, -2.54467, 26.75070
0.32437, -2.54467, 24.58630
0.32437, -2.54467, 19.59260
0.22907, -2.31459, 26.75070
0.22907, -2.31459, 24.58630
0.19656, -2.26039, 32.56030
0.19656, -2.26039, 32.41640
0.17780, -2.03168, 29.75300
0.17780, -1.33304, 32.31420
0.17780, -1.33304, 30.37460
0.17780, -0.59763, 32.31420
0.17780, -0.35350, 29.75300
-0.17980, -2.26039, 32.56030
-0.17980, -2.26039, 32.41640
-0.18990, -2.03168, 29.75300
-0.18990, -1.33304, 32.31420
-0.18990, -1.33304, 30.37460
-0.18990, -0.59763, 32.31420
-0.18990, -0.35350, 29.75300
-0.24117, -2.31459, 26.75070
-0.24117, -2.31459, 24.58630
-0.33647, -2.54467, 29.37620
-0.33647, -2.54467, 26.75070
-0.33647, -2.54467, 24.58630
-0.33647, -2.54467, 19.59260
-0.35950, -2.17278, 32.66250
-0.35950, -2.17278, 32.31420
-0.35950, -0.78209, 32.66250
-0.35950, -0.78209, 32.31420
-0.35950, 0.46496, 32.66250
-0.35950, 0.46496, 32.31420
-0.45386, -1.38526, 24.58630
-0.45386, -0.88223, 26.75070
-0.47282, -2.08294, 26.75070
-0.47282, -2.08294, 24.58630
-0.61881, -0.24153, 30.16500
-0.61881, 0.36505, 30.16500
-0.70290, -2.17825, 29.37620
-0.70290, -2.17825, 26.75070
-0.70290, -2.17825, 24.58630
-0.70290, -2.17825, 21.46220
-0.70290, -1.38526, 24.58630
-0.70290, -0.88223, 26.75070
-0.70290, -0.36754, 29.37620
-0.70359, -1.58340, 28.55150
-0.70359, -1.44952, 28.96360
-0.70359, -1.23289, 28.29690
-0.70359, -1.01626, 28.96360
-0.70359, -0.88238, 28.55150
-0.71949, -0.15856, 32.66250
-0.71949, -0.15856, 32.31420
-0.77579, 5.24011, -24.56390
