// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "fixedadder2.obj"
// 
// model size: 28.019 x 14.895 x 51.185
// 
// textures used: ['oolite_adder_diffuse.png']
// 
NVERTS 439
NFACES 694

VERTEX
14.00930, -0.58516, -15.36730
14.00930, -0.58516, -21.26510
14.00930, 0.51361, -15.36730
14.00930, 0.51361, -21.26510
13.46950, -0.31989, -20.39540
13.46950, -0.31989, -21.26510
13.46950, 0.25109, -20.39540
13.46950, 0.25109, -21.26510
11.25400, 1.32229, -2.29779
11.25400, 1.35915, -21.26510
10.65460, -1.52561, 7.05675
10.65460, -1.52561, 2.43205
10.61710, 1.18131, 7.05675
10.61710, 1.18131, 2.43205
10.24290, -1.52561, 7.05675
10.24290, -1.52561, 2.43205
10.24290, -1.52561, -21.26510
10.24290, 1.64235, 7.05675
10.24290, 1.64235, 2.43205
10.22890, 2.33326, 2.44089
10.04080, 2.51209, 2.44089
10.04080, 2.51209, -6.16420
10.04070, 2.51209, -6.16420
10.04070, 2.51209, -8.15132
10.04070, 2.51209, -12.96050
10.04070, 2.51209, -14.78220
10.04070, 2.51209, -19.45080
10.04070, 2.51209, -21.26510
9.86821, 1.19978, -20.39540
9.86821, 1.19978, -21.26510
9.71840, -1.16754, -20.39540
9.71840, -1.16754, -21.26510
9.60782, -5.19068, 7.05675
9.60782, -5.19068, 2.43205
9.30742, 2.51209, -6.16420
9.29252, 2.51209, -8.15132
9.29252, 2.51209, -12.96050
9.29252, 2.51209, -14.78220
9.29252, 2.51209, -19.45080
9.28854, 2.51209, 2.44088
9.26664, 1.65010, 7.05675
9.26664, 1.65010, 2.43205
9.23724, -5.19068, -21.26510
8.77177, -4.57936, -20.39540
8.77177, -4.57936, -21.26510
8.55990, -5.19068, -21.26510
8.55990, -4.57936, -20.39540
8.55990, -4.57936, -21.26510
8.55973, -5.19068, 7.05675
8.55973, -4.57936, 7.05675
7.64456, -5.19068, -16.43770
7.64456, -5.19068, -20.39540
7.64456, -4.57936, -16.11570
7.64456, -4.57936, -20.39540
7.64456, -4.57936, -20.91180
7.64456, -2.31851, -20.91180
7.64456, -2.03942, -20.39540
7.12515, -1.52561, 24.76200
7.11552, -0.76498, 24.76200
6.77860, 4.26429, 7.05675
6.77860, 4.26429, 2.43205
6.77582, 4.81545, 7.05675
6.77582, 4.81545, 2.43205
6.76523, 5.53957, 7.05675
6.76523, 5.53957, 2.43205
6.34194, -3.99676, 20.04370
6.34194, -3.99676, 12.75660
6.34194, -2.48801, 20.04370
6.01225, 3.22396, 15.46370
6.01225, 3.41741, 15.92320
5.79306, -3.42421, 23.20740
5.79306, -3.42421, 20.03180
5.79306, -2.49048, 20.03180
5.79306, -1.83300, 23.20740
5.74723, 6.41571, 5.37496
5.74723, 6.41571, 4.00026
5.74723, 7.12465, 5.37496
5.74723, 7.12465, 4.00026
5.68268, -4.45165, 20.04370
5.68268, -4.45165, 10.55960
5.65588, 4.61836, 14.37880
5.62083, 6.71209, -6.16420
5.62083, 6.71209, -8.15132
5.62083, 6.71209, -12.96050
5.62083, 6.71209, -14.78220
5.62083, 6.71209, -19.45080
5.62083, 6.71209, -21.26510
5.54897, 5.03668, 13.66290
5.54897, 5.03668, 12.36150
5.44878, 3.41346, 13.63450
5.43636, 3.41346, 15.94580
5.39731, 7.42103, 5.37496
5.39731, 7.42103, 4.00026
5.38950, -5.19068, -16.43770
5.38950, -5.19068, -20.39540
5.38950, -4.57936, -16.11570
5.38950, -4.57936, -20.39540
5.38950, -4.57936, -20.91180
5.38950, -2.31851, -20.91180
5.38950, -2.03942, -20.39540
5.37110, -3.71536, 23.20740
5.37110, -3.71536, 20.03180
5.37110, -3.42421, 23.20740
5.37110, -3.42421, 22.11030
5.37110, -2.06014, 22.11030
5.37110, -1.83300, 23.20740
5.32034, 7.42413, 4.67326
5.32034, 9.70464, 4.67326
5.24834, 6.21295, 10.34840
5.24834, 6.21295, 7.05675
5.24834, 6.21295, 2.43205
5.24834, 6.21295, -6.16420
5.24834, 6.21295, -8.15132
5.24834, 6.21295, -12.96050
5.24834, 6.21295, -14.78220
5.24834, 6.21295, -19.45080
5.24834, 6.21295, -21.26510
5.24834, 6.71209, 7.05675
5.24834, 6.71209, 2.43205
5.24834, 6.71209, -6.16420
