// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "shuttle_e.obj"
// 
// model size: 23.148 x 19.654 x 39.410
// 
// textures used: ['oolite_shuttle_diffuse.png']
// 
NVERTS 152
NFACES 292

VERTEX
11.57400, -0.92996, -17.85200
11.57400, 7.66652, -17.85200
11.27650, -1.55918, -17.85200
11.27650, 8.47273, -17.85200
10.97900, 8.77027, -17.85200
10.87370, 1.35151, -17.05550
10.87370, 1.35151, -17.85200
10.87370, 5.35377, -17.05550
10.87370, 5.35377, -17.85200
10.07030, -1.55918, -15.69440
9.77278, -1.85672, -15.69440
8.54989, -0.92996, -17.05550
8.54989, -0.92996, -17.85200
8.54989, 7.66652, -17.05550
8.54989, 7.66652, -17.85200
7.72521, -0.92996, 13.47550
7.42767, -1.55918, 13.47550
7.42767, -0.12371, 13.47550
7.36089, -2.38804, -15.69440
6.83862, -3.41489, -14.95050
6.83862, -3.41489, -15.69440
6.82218, -1.55918, 13.47550
6.52464, -1.85672, 13.47550
6.28814, -2.38804, -14.95050
6.28814, -2.38804, -15.69440
5.68091, 2.45217, -17.05550
5.68091, 2.45217, -19.70500
5.68091, 4.72770, -17.05550
5.68091, 4.72770, -19.70500
5.62033, -9.40706, -15.69440
5.59750, 0.82017, 14.34820
5.11737, 0.90865, 14.11640
5.02525, -9.82691, -15.69440
4.53838, 2.77269, -15.18800
4.53838, 2.77269, -19.70500
4.53838, 4.41026, -15.18800
4.53838, 4.41026, -19.70500
3.97148, 6.57026, -17.05550
3.97148, 6.57026, -19.70500
3.92868, 0.60852, -17.05550
3.92868, 0.60852, -19.70500
3.66088, -9.04882, -14.95050
3.66088, -9.04882, -15.69440
3.31113, -9.29559, -14.95050
3.31113, -9.29559, -15.69440
3.29383, 5.75174, -15.18800
3.29383, 5.75174, -19.70500
3.25946, 1.42705, -15.18800
3.25946, 1.42705, -19.70500
2.68373, 8.47273, 7.19209
2.51302, -9.40706, 11.89900
2.42901, -2.38804, -15.69440
2.42901, -2.37267, -18.39440
2.42901, -1.55918, -15.69440
2.42901, -1.55918, -17.85200
2.42901, -0.92996, -17.05550
2.42901, -0.92996, -17.85200
2.42901, -0.38763, -17.05550
2.42901, -0.38763, -18.39440
2.38619, 8.77027, 7.19209
2.38619, 8.77027, -17.85200
2.00179, -9.82691, 11.91680
1.98015, 0.88667, 17.01590
1.95524, 4.30124, 14.11640
1.88257, 0.82017, 17.75930
1.88257, 4.80585, 14.34820
0.96746, -1.85672, 18.43800
0.96746, -1.55918, 18.66960
0.96746, -1.55918, 19.48180
0.96746, -0.92996, 19.70500
0.96746, -0.12371, 19.40740
0.96746, 6.80732, 13.47550
0.96746, 9.82691, 7.19209
0.96746, 9.82691, -17.85200
0.53211, -1.85672, 18.72710
0.48158, -1.55918, 18.97220
-0.50451, -1.55918, 18.97220
-0.56246, -1.85672, 18.72710
-0.96746, 6.80732, 13.47550
-0.96746, 9.82691, 7.19209
-0.96746, 9.82691, -17.85200
-1.02266, -1.85672, 18.43800
-1.02266, -1.55918, 19.48180
-1.02266, -1.55918, 18.66960
-1.02266, -0.92996, 19.70500
-1.02266, -0.12371, 19.40740
-1.88257, 0.82017, 17.75930
-1.88257, 4.80585, 14.34820
-1.95524, 4.30124, 14.11640
-1.98015, 0.88667, 17.01590
-2.00179, -9.82691, 11.91680
-2.38619, 8.77027, 7.19209
-2.38619, 8.77027, -17.85200
-2.45194, -2.38804, -15.69440
-2.45194, -2.37267, -18.39440
-2.45194, -1.55918, -15.69440
-2.45194, -1.55918, -17.85200
-2.45194, -0.92996, -17.05550
-2.45194, -0.92996, -17.85200
-2.45194, -0.38763, -17.05550
-2.45194, -0.38763, -18.39440
-2.51302, -9.40706, 11.89900
-2.68373, 8.47273, 7.19209
-3.15502, -9.29559, -14.95050
-3.15502, -9.29559, -15.69440
-3.25946, 1.42705, -15.18800
-3.25946, 1.42705, -19.70500
-3.29383, 5.75174, -15.18800
-3.29383, 5.75174, -19.70500
-3.50477, -9.04882, -14.95050
-3.50477, -9.04882, -15.69440
-3.92867, 0.60852, -17.05550
-3.92867, 0.60852, -19.70500
-3.97148, 6.57026, -17.05550
-3.97148, 6.57026, -19.70500
-4.53838, 2.77269, -15.18800
-4.53838, 2.77269, -19.70500
-4.53838, 4.41026, -15.18800
-4.53838, 4.41026, -19.70500
-4.86914, -9.82691, -15.69440
-5.11737, 0.90865, 14.11640
-5.46422, -9.40706, -15.69440
-5.59750, 0.82017, 14.34820
-5.68091, 2.45217, -17.05550
-5.68091, 2.45217, -19.70500
-5.68091, 4.72770, -17.05550
-5.68091, 4.72770, -19.70500
-6.28814, -2.38804, -14.95050
-6.28814, -2.38804, -15.69440
-6.52464, -1.85672, 13.47550
-6.82218, -1.55918, 13.47550
-6.83862, -3.41489, -14.95050
-6.83862, -3.41489, -15.69440
-7.36089, -2.38804, -15.69440
-7.42767, -1.55918, 13.47550
-7.42767, -0.12371, 13.47550
-7.72521, -0.92996, 13.47550
-8.54989, -0.92996, -17.05550
-8.54989, -0.92996, -17.85200
-8.54989, 7.66652, -17.05550
-8.54989, 7.66652, -17.85200
-9.77278, -1.85672, -15.69440
-10.07030, -1.55918, -15.69440
-10.87370, 1.35151, -17.05550
-10.87370, 1.35151, -17.85200
-10.87370, 5.35377, -17.05550
-10.87370, 5.35377, -17.85200
-10.97900, 8.77027, -17.85200
-11.27650, -1.55918, -17.85200
-11.27650, 8.47273, -17.85200
-11.57400, -0.92996, -17.85200
-11.57400, 7.66652, -17.85200

FACES
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	0,12,2
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	1,8,0
128,127,127,	0.91809,0.33878,0.20576,	3,	1,17,3
128,127,127,	-0.00000,-1.00000,0.00000,	3,	2,54,9
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	3,149,140
128,127,127,	-1.00000,0.00000,-0.00000,	3,	5,8,7
128,127,127,	-0.70058,0.71358,-0.00000,	3,	5,11,6
128,127,127,	-0.70542,-0.70879,0.00000,	3,	7,14,13
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	7,27,25
128,127,127,	0.00000,-0.00000,-1.00000,	3,	9,18,10
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	9,53,24
128,127,127,	0.70493,-0.70493,0.07850,	3,	10,22,21
128,127,127,	0.00000,1.00000,0.00000,	3,	11,55,12
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	12,56,54
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	13,37,27
128,127,127,	-0.00000,-1.00000,0.00000,	3,	13,140,139
128,127,127,	0.64544,-0.30521,0.70018,	3,	16,69,15
128,127,127,	0.57215,0.53328,0.62311,	3,	17,70,30
128,127,127,	0.68369,0.63725,0.35565,	3,	17,71,49
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	18,24,20
128,127,127,	-0.88134,-0.47248,0.00000,	3,	19,24,23
128,127,127,	-0.87100,0.49128,-0.00000,	3,	19,41,20
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	19,131,109
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	20,42,29
128,127,127,	0.00000,-1.00000,0.00000,	3,	21,68,16
128,127,127,	-0.00000,-1.00000,0.00000,	3,	24,128,127
128,127,127,	1.00000,0.00000,0.00000,	3,	25,28,26
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	25,39,11
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	26,48,40
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	28,38,36
128,127,127,	0.09251,0.99060,0.10075,	3,	30,64,62
128,127,127,	-0.45587,-0.42491,0.78207,	3,	31,63,30
128,127,127,	0.57528,-0.81538,0.06478,	3,	32,50,29
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	33,115,47
128,127,127,	-1.00000,-0.00000,0.00000,	3,	34,36,33
128,127,127,	-0.73310,-0.68013,-0.00000,	3,	36,46,35
128,127,127,	0.00000,1.00000,0.00000,	3,	37,113,38
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	38,114,108
128,127,127,	-0.00000,-1.00000,0.00000,	3,	40,111,39
128,127,127,	-0.57651,0.81709,-0.00000,	3,	41,43,42
128,127,127,	-0.00000,-0.00000,-1.00000,	3,	42,44,32
128,127,127,	0.00000,-0.00000,-1.00000,	3,	45,117,35
128,127,127,	-0.00000,-1.00000,0.00000,	3,	46,107,45
128,127,127,	0.00000,1.00000,0.00000,	3,	47,105,48
128,127,127,	0.68717,0.68717,0.23577,	3,	49,59,3
128,127,127,	0.59345,-0.45407,0.66456,	3,	50,66,22
128,127,127,	-0.00000,-0.99998,-0.00569,	3,	52,94,51
128,127,127,	1.00000,0.00000,0.00000,	3,	53,54,51
128,127,127,	1.00000,0.00000,0.00000,	3,	54,58,52
128,127,127,	1.00000,-0.00000,0.00000,	3,	55,57,56
128,127,127,	0.00000,1.00000,0.00000,	3,	57,99,58
128,127,127,	0.45789,-0.52721,0.71581,	3,	61,74,50
128,127,127,	-0.00000,-1.00000,0.00000,	3,	61,119,90
128,127,127,	0.99008,0.09506,0.10345,	3,	62,65,63
128,127,127,	0.57216,0.53327,0.62310,	3,	64,70,65
128,127,127,	0.46415,-0.54407,0.69897,	3,	66,74,67
128,127,127,	-0.00000,-1.00000,0.00000,	3,	67,75,68
128,127,127,	0.00000,0.65022,0.75974,	3,	70,85,78
128,127,127,	0.00000,0.90132,0.43315,	3,	71,78,72
128,127,127,	0.59732,0.80200,0.00000,	3,	72,73,60
