// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "sidey2.obj"
// 
// model size: 63.229 x 14.424 x 44.431
// 
// textures used: ['oolite_sidewinder_diffuse_escort.png']
// 
NVERTS 487
NFACES 708

VERTEX
31.61460, -2.19635, -19.23410
31.61460, -2.19635, -19.98470
31.61460, -2.19352, -17.64680
31.61460, -1.73016, -17.64680
31.61460, -1.73016, -19.23410
31.61460, -1.73016, -19.98470
18.79780, -4.29722, -19.23410
18.79780, -4.29722, -19.98470
18.79780, -3.80933, -18.42880
18.79780, -3.80672, -19.23410
18.79780, -0.38952, -19.23410
18.79780, -0.38734, -18.42880
18.79780, 0.60742, -19.23410
18.79780, 0.60742, -19.98470
16.00000, -2.19528, 16.39090
16.00000, -1.73712, 16.39090
14.77100, -1.61408, 16.70070
14.77100, -1.61408, 14.70830
14.65910, -1.43636, 16.55410
14.65910, -1.43636, 14.70830
14.65680, -2.74660, 16.70070
14.65680, -2.74660, 14.70830
14.60540, -2.61918, 14.70440
14.60540, -2.30594, 13.31270
14.60540, -2.13091, 14.70440
14.59120, -2.87625, 14.70830
14.59120, -2.87564, 16.55410
14.57060, -1.84448, 18.46130
14.57060, -1.84448, 16.70710
14.40970, -2.06595, 18.46130
14.40970, -2.06595, 16.70710
14.40970, -1.62301, 18.46130
14.40970, -1.62301, 16.70710
14.14940, -1.98136, 18.46130
14.14940, -1.98136, 16.70710
14.14940, -1.70761, 18.46130
14.14940, -1.70761, 16.70710
14.13200, -2.61918, 14.70440
14.13200, -2.30594, 13.31270
14.13200, -2.13091, 14.70440
14.12550, -2.87625, 14.70830
14.12550, -2.87564, 16.55410
14.07460, -2.74660, 16.70070
14.07460, -2.74660, 14.70830
14.04440, -1.43636, 16.55410
14.04440, -1.43636, 14.70830
13.93890, -1.61408, 16.70070
13.93890, -1.61408, 14.70830
11.25120, -3.73746, -18.43570
11.25120, -3.29684, -20.53390
11.25120, 0.12901, -20.53390
11.25120, 0.49199, -18.43570
10.28190, -3.73746, -18.43570
10.28190, -3.29684, -20.53390
10.28190, 0.12901, -20.53390
10.28190, 0.49199, -18.43570
8.94620, -2.22314, -18.42880
8.94620, -2.22314, -19.93040
8.94620, -2.05668, -20.13990
8.94620, -1.26524, -20.13990
8.94620, -1.07613, -18.42880
8.94620, -1.07613, -19.93040
7.56798, -3.73746, -18.43570
7.56798, -3.29684, -20.53390
7.56798, 0.12901, -20.53390
7.56798, 0.49199, -18.43570
6.59874, -3.73746, -18.43570
6.59874, -3.29684, -20.53390
6.59874, 0.12901, -20.53390
6.59874, 0.49199, -18.43570
5.61483, -2.22314, -18.42880
5.61483, -2.22314, -19.93040
5.61483, -2.05668, -20.13990
5.61483, -1.26524, -20.13990
5.61483, -1.07613, -18.42880
5.61483, -1.07613, -19.93040
5.60820, -3.02112, -18.42880
5.60820, -3.02112, -20.80700
5.60820, -2.61161, -21.01650
5.60820, -0.66468, -21.01650
5.60820, -0.19947, -18.42880
5.60820, -0.19947, -20.80700
4.42483, -3.02112, -18.42880
4.42483, -3.02112, -20.80700
4.42483, -2.61161, -21.01650
4.42483, -0.66468, -21.01650
4.42483, -0.19947, -18.42880
4.42483, -0.19947, -20.80700
4.41360, -4.08339, -18.42880
4.41360, -4.08339, -21.48410
4.41360, 0.46327, -18.42880
4.41360, 0.46327, -21.48410
3.59129, -3.67325, -19.47400
3.59129, -3.67325, -21.48410
3.59129, 0.05313, -19.47400
3.59129, 0.05313, -21.48410
3.34598, -2.09953, 16.39090
3.34598, -1.73712, 16.39090
3.13668, 3.46376, -14.46070
2.85438, 4.05248, -14.46070
2.76103, 3.53227, -19.23410
2.56564, 2.24081, -7.14982
2.51254, 4.05248, -19.23410
2.34438, 4.20123, -14.31510
2.31462, 3.08311, -18.42880
2.28168, 4.78661, -15.25190
2.28168, 4.78661, -15.94530
2.28168, 5.62807, -15.25190
2.28168, 5.62807, -15.94530
2.26517, -5.70133, -18.42880
2.26517, -5.70133, -21.48410
2.26517, 2.08122, -18.42880
2.26517, 2.08122, -21.48410
2.26509, 3.02731, -7.14982
2.19203, 4.93264, -14.12880
2.07765, -2.21328, 15.47960
2.07765, -1.59310, 15.47960
2.02984, 3.08311, -19.23410
2.01339, 5.25214, -14.33510
1.99016, -4.87903, -19.47400
1.99016, -4.87903, -21.48410
1.99016, 1.25891, -19.47400
1.99016, 1.25891, -21.48410
1.93176, 6.05149, -15.25190
1.93176, 6.05149, -15.94530
1.88979, 2.78417, -7.14982
1.83252, 1.25439, -21.48600
